2015;Mihai Codoban,Sruti Srinivasa Ragavan,Danny Dig,Brian P. Bailey;Software history under the lens: A study on why and how developers examine it.;1-10;10;Developers;
2015;David Piorkowski,Scott D. Fleming,Christopher Scaffidi,Margaret M. Burnett,Irwin Kwan,Austin Z. Henley,Jamie Macbeth,Charles Hill,Amber Horvath;To fix or to learn? How production bias affects developers' information foraging during debugging.;11-20;10;Developers;
2015;Luciana Lourdes Silva,Marco Tulio Valente,Marcelo de Almeida Maia,Nicolas Anquetil;Developers' perception of co-change patterns: An empirical study.;21-30;10;Developers;
2015;Christopher Vendome,Mario Linares Vásquez,Gabriele Bavota,Massimiliano Di Penta,Daniel M. Germán,Denys Poshyvanyk;When and why developers adopt and change software licenses.;31-40;10;Developers;
2015;Simon Butler,Michel Wermelinger,Yijun Yu;Investigating naming convention adherence in Java references.;41-50;10;Program Comprehension;
2015;Xiaoran Wang,Lori L. Pollock,K. Vijay-Shanker;Developing a model of loop actions by mining loop characteristics from a large code corpus.;51-60;10;Program Comprehension;
2015;Naoya Nitta,Tomohiro Matsuoka;Delta extraction: An abstraction technique to comprehend why two objects could be related.;61-70;10;Program Comprehension;
2015;Christopher S. Corley,Kelly L. Kashuda,Nicholas A. Kraft;Modeling changeset topics for feature location.;71-80;10;Program Comprehension;
2015;Gabriele Bavota,Barbara Russo;Four eyes are better than two: On the impact of code reviews on software quality.;81-90;10;Software Quality;
2015;Manishankar Mondal,Chanchal K. Roy,Kevin A. Schneider;A comparative study on the bug-proneness of different types of code clones.;91-100;10;Software Quality;
2015;Arash Vahabzadeh,Amin Milani Fard,Ali Mesbah 0001;An empirical study of bugs in test code.;101-110;10;Software Quality;
2015;Oleksii Kononenko,Olga Baysal,Latifa Guerrouj,Yaxin Cao,Michael W. Godfrey;Investigating code review quality: Do people and participation matter?;111-120;10;Software Quality;
2015;Aiko Yamashita,Marco Zanoni,Francesca Arcelli Fontana,Bartosz Walter;Inter-smell relations in industrial and open source systems: A replication and comparative analysis.;121-130;10;Modularity;
2015;Jeffrey Svajlenko,Chanchal K. Roy;Evaluating clone detection tools with BigCloneBench.;131-140;10;Modularity;
2015;David Binkley,Árpád Beszédes,Syed S. Islam,Judit Jász,Bela Vancsics;Uncovering dependence clusters and linchpin functions.;141-150;10;Modularity;
