2016;Oscar Nierstrasz;The Death of Object-Oriented Programming.;3-10;8;Keynote Paper;
2016;Samik Basu,Tevfik Bultan;Automated Choreography Repair.;13-30;18;Concurrent and Distributed Systems;
2016;Claudio Corrodi,Alexander Heußner,Christopher M. Poskitt;A Graph-Based Semantics Workbench for Concurrent Asynchronous Programs.;31-48;18;Concurrent and Distributed Systems;
2016;Jia-Chun Lin,Ingrid Chieh Yu,Einar Broch Johnsen,Ming-Chang Lee;ABS-YARN: A Formal Framework for Modeling Hadoop YARN Clusters.;49-65;17;Concurrent and Distributed Systems;
2016;Ludovic Henrio,Oleksandra Kulankhina,Siqi Li,Eric Madelaine;Integrated Environment for Verifying and Running Distributed Components.;66-83;18;Concurrent and Distributed Systems;
2016;Oszkár Semeráth,András Vörös,Dániel Varró;Iterative and Incremental Model Generation by Logic Solvers.;87-103;17;Model-Driven Development;
2016;Csaba Debreceni,István Ráth,Dániel Varró,Xabier De Carlos,Xabier Mendialdua,Salvador Trujillo;Automated Model Merge by Design Space Exploration.;104-121;18;Model-Driven Development;
2016;Daniel Strüber 0001,Julia Rubin,Thorsten Arendt,Marsha Chechik,Gabriele Taentzer,Jennifer Plöger;RuleMerger: Automatic Construction of Variability-Based Model Transformation Rules.;122-140;19;Model-Driven Development;
2016;Xabier De Carlos,Goiuria Sagardui,Salvador Trujillo;Two-Step Transformation of Model Traversal EOL Queries for Large CDO Repositories.;141-157;17;Model-Driven Development;
2016;Markus Weckesser,Malte Lochau,Thomas Schnabel,Björn Richerzhagen,Andy Schürr;Mind the Gap! Automated Anomaly Detection for Potentially Unbounded Cardinality-Based Feature Models.;158-175;18;Model-Driven Development;
2016;Jean-Christophe Léchenet,Nikolai Kosmatov,Pascale Le Gall;Cut Branches Before Looking for Bugs: Sound Verification on Relaxed Slices.;179-196;18;Analysis and Bug Triaging;
2016;Lei Wang,Han Li,Xinchen Wang;The Influences of Edge Instability on Change Propagation and Connectivity in Call Graphs.;197-213;17;Analysis and Bug Triaging;
2016;Pauline Bolignano,Thomas Jensen,Vincent Siles;Modeling and Abstraction of Memory Management in a Hypervisor.;214-230;17;Analysis and Bug Triaging;
2016;Ali Sajedi Badashian,Abram Hindle,Eleni Stroulia;Crowdsourced Bug Triaging: Leveraging Q&A Platforms for Bug Assignment.;231-248;18;Analysis and Bug Triaging;
2016;Marcus Gerhold,Mariëlle Stoelinga;Model-Based Testing of Probabilistic Systems.;251-268;18;Probabilistic and Stochastic Systems;
2016;Guoxin Su,Taolue Chen,Yuan Feng,David S. Rosenblum,P. S. Thiagarajan;An Iterative Decision-Making Scheme for Markov Decision Processes and Its Application to Self-adaptive Systems.;269-286;18;Probabilistic and Stochastic Systems;
2016;Philipp Chrszon,Clemens Dubslaff,Sascha Klüppelholz,Christel Baier;Family-Based Modeling and Analysis for Probabilistic Systems - Featuring ProFeat.;287-304;18;Probabilistic and Stochastic Systems;
2016;Francisco Durán,Antonio Moreno-Delgado,José M. Álvarez-Palomo;Statistical Model Checking of e-Motions Domain-Specific Modeling Languages.;305-322;18;Probabilistic and Stochastic Systems;
2016;David Aspinall 0001,Cezary Kaliszyk;Towards Formal Proof Metrics.;325-341;17;Proof and Theorem Proving;
2016;Javier Esparza,Philipp Hoffmann;Reduction Rules for Colored Workflow Nets.;342-358;17;Proof and Theorem Proving;
2016;Claudia Elena Chirita,José Luiz Fiadeiro,Fernando Orejas;Many-Valued Institutions for Constraint Specification.;359-376;18;Proof and Theorem Proving;
2016;Adrián Riesco,Kazuhiro Ogata,Kokichi Futatsugi;CafeInMaude: A CafeOBJ Interpreter in Maude.;377-380;4;Proof and Theorem Proving;
2016;Sander de Putter,Anton Wijs;Verifying a Verifier: On the Formal Correctness of an LTS Transformation Verification Technique.;383-400;18;Verification;
2016;Raymond Hu,Nobuko Yoshida;Hybrid Session Verification Through Endpoint API Generation.;401-418;18;Verification;
