2016;Xuan Lu,Xuanzhe Liu,Huoran Li,Tao Xie,Qiaozhu Mei,Dan Hao,Gang Huang 0001,Feng Feng;PRADA: prioritizing android devices for apps by mining large-scale usage data.;3-13;11;Android;
2016;Lorenzo Villarroel,Gabriele Bavota,Barbara Russo,Rocco Oliveto,Massimiliano Di Penta;Release planning of mobile apps based on user reviews.;14-24;11;Android;
2016;Rocky Slavin,Xiaoyin Wang,Mitra Bokaei Hosseini,James Hester,Ram Krishnan,Jaspreet Bhatia,Travis D. Breaux,Jianwei Niu;Toward a framework for detecting privacy policy violations in android application code.;25-36;12;Android;
2016;Konrad Jamrozik,Philipp von Styp-Rekowsky,Andreas Zeller;Mining sandboxes.;37-48;12;Android;
2016;Bihuan Chen,Yang Liu,Wei Le;Generating performance distributions via probabilistic symbolic execution.;49-60;12;Performance;
2016;Marija Selakovic,Michael Pradel;Performance issues and optimizations in JavaScript: an empirical study.;61-72;12;Performance;
2016;Guoxin Su,David S. Rosenblum,Giordano Tamburrelli;Reliability of Run-Time Quality-of-Service evaluation using parametric model checking.;73-84;12;Performance;
2016;Tian Huat Tan,Manman Chen,Jun Sun 0001,Yang Liu,Étienne André,Yinxing Xue,Jin Song Dong;Optimizing selection of competing services with probabilistic hierarchical refinement.;85-95;11;Performance;
2016;Miryung Kim,Thomas Zimmermann 0001,Robert DeLine,Andrew Begel;The emerging role of data scientists on software development teams.;96-107;12;Empirical;
2016;Premkumar T. Devanbu,Thomas Zimmermann 0001,Christian Bird;Belief & evidence in empirical software engineering.;108-119;12;Empirical;
2016;Klaas-Jan Stol,Paul Ralph,Brian Fitzgerald;Grounded theory in software engineering research: a critical review and guidelines.;120-131;12;Empirical;
2016;Eric F. Rizzi,Sebastian G. Elbaum,Matthew B. Dwyer;On the techniques we create, the tools we build, and their misalignments: a study of KLEE.;132-143;12;Symbolic execution;
2016;Maria Christakis,Peter Müller 0001,Valentin Wüstholz;Guiding dynamic symbolic execution toward unverified program executions.;144-155;12;Symbolic execution;
2016;Jinseong Jeon,Xiaokang Qiu,Jonathan Fetter-Degges,Jeffrey S. Foster,Armando Solar-Lezama;Synthesizing framework models for symbolic execution.;156-167;12;Symbolic execution;
2016;Monika Dhok,Murali Krishna Ramanathan,Nishant Sinha;Type-aware concolic testing of JavaScript programs.;168-179;12;Symbolic execution;
2016;Junjie Chen,Wenxiang Hu,Dan Hao,Yingfei Xiong,Hongyu Zhang,Lu Zhang 0023,Bing Xie;An empirical comparison of compiler testing techniques.;180-190;11;Compilers and emerging trends;
2016;David Menendez,Santosh Nagarakatte;Termination-checking for LLVM peephole optimizations.;191-202;12;Compilers and emerging trends;
2016;Chengnian Sun,Vu Le,Zhendong Su;Finding and analyzing compiler warning defects.;203-213;11;Compilers and emerging trends;
2016;Qingwei Lin,Jian-Guang Lou,Hongyu Zhang,Dongmei Zhang;iDice: problem identification for emerging issues.;214-224;11;Compilers and emerging trends;
2016;Samir Hasan,Zachary King,Munawar Hafiz,Mohammed Sayagh,Bram Adams,Abram Hindle;Energy profiles of Java collections classes.;225-236;12;Energy and videos;
2016;Irene Manotas,Christian Bird,Rui Zhang,David C. Shepherd,Ciera Jaspan,Caitlin Sadowski,Lori L. Pollock,James Clause;An empirical study of practitioners' perspectives on green software engineering.;237-248;12;Energy and videos;
2016;Ding Li,Yingjun Lyu,Jiaping Gui,William G. J. Halfond;Automated energy optimization of HTTP requests for mobile applications.;249-260;12;Energy and videos;
2016;Luca Ponzanelli,Gabriele Bavota,Andrea Mocci,Massimiliano Di Penta,Rocco Oliveto,Mir Anamul Hasan,Barbara Russo,Sonia Haiduc,Michele Lanza;"Too long; didn't watch!: extracting relevant fragments from software development video tutorials.";261-272;12;Energy and videos;
2016;Igor Steinmacher,Tayana Uchôa Conte,Christoph Treude,Marco Aurélio Gerosa;Overcoming open source project entry barriers with a portal for newcomers.;273-284;12;Open source;
2016;Georgios Gousios,Margaret-Anne D. Storey,Alberto Bacchelli;Work practices and challenges in pull-based development: the contributor's perspective.;285-296;12;Open source;
2016;Song Wang,Taiyue Liu,Lin Tan;Automatically learning semantic features for defect prediction.;297-308;12;Defect prediction;
2016;Feng Zhang 0001,Quan Zheng,Ying Zou,Ahmed E. Hassan;Cross-project defect prediction using a connectivity-based unsupervised classifier.;309-320;12;Defect prediction;
2016;Chakkrit Tantithamthavorn,Shane McIntosh,Ahmed E. Hassan,Kenichi Matsumoto;Automated parameter optimization of classification techniques for defect prediction models.;321-332;12;Defect prediction;
2016;Bin Liang,Pan Bian,Yan Zhang,Wenchang Shi,Wei You,Yan Cai;AntMiner: mining more bugs by reducing noise interference.;333-344;12;Defect prediction;
2016;Aditya Desai,Sumit Gulwani,Vineet Hingorani,Nidhi Jain,Amey Karkare,Mark Marron,Sailesh R,Subhajit Roy;Program synthesis using natural language.;345-356;12;Synthesis;
2016;Mukund Raghothaman,Yi Wei,Youssef Hamadi;SWIM: synthesizing what i mean: code search and idiomatic snippet synthesis.;357-367;11;Synthesis;
2016;Adi Omari,Sharon Shoham,Eran Yahav;Cross-supervised synthesis of web-crawlers.;368-379;12;Synthesis;
2016;Juan Zhai,Jianjun Huang,Shiqing Ma,Xiangyu Zhang,Lin Tan,Jianhua Zhao,Feng Qin;Automatic model generation from documentation for Java API functions.;380-391;12;Synthesis;
2016;Christoph Treude,Martin P. Robillard;Augmenting API documentation with insights from stack overflow.;392-403;12;API;
2016;Xin Ye,Hui Shen,Xiao Ma,Razvan C. Bunescu,Chang Liu;From word embeddings to document similarities for improved information retrieval in software engineering.;404-415;12;API;
2016;Tam The Nguyen,Hung Viet Pham,Phong Minh Vu,Tung Thanh Nguyen;Learning API usages from bytecode: a statistical approach.;416-427;12;API;
2016;Baishakhi Ray,Vincent Hellendoorn,Saheel Godhane,Zhaopeng Tu,Alberto Bacchelli,Premkumar T. Devanbu;"On the ""naturalness"" of buggy code.";428-439;12;Code smells;
2016;Willian Nalepa Oizumi,Alessandro F. Garcia,Leonardo da Silva Sousa,Bruno Barbieri Pontes Cafeo,Yixue Zhao;Code anomalies flock together: exploring code anomaly agglomerations for locating design problems.;440-451;12;Code smells;
2016;Sebastian C. Müller,Thomas Fritz;Using (bio)metrics to predict code quality online.;452-463;12;Code smells;
2016;Shing-Chi Cheung,Wanjun Chen,Yepang Liu,Chang Xu;CUSTODES: automatic spreadsheet cell clustering and smell detection using strong and weak features.;464-475;12;Code smells;
2016;Martin P. Robillard,Nenad Medvidovic;"Disseminating architectural knowledge on open-source projects: a case study of the book ""architecture of open-source applications"".";476-487;12;Architecture;
2016;Lu Xiao,Yuanfang Cai,Rick Kazman,Ran Mo,Qiong Feng;Identifying and quantifying architectural debt.;488-498;11;Architecture;
2016;Ran Mo,Yuanfang Cai,Rick Kazman,Lu Xiao,Qiong Feng;Decoupling level: a new metric for architectural maintenance complexity.;499-510;12;Architecture;
2016;Rahul Gopinath,Mohammad Amin Alipour,Iftekhar Ahmed,Carlos Jensen,Alex Groce;On the limits of mutation reduction strategies.;511-522;12;Testing 1;
2016;Christopher Henard,Mike Papadakis,Mark Harman,Yue Jia,Yves Le Traon;Comparing white-box and black-box test prioritization.;523-534;12;Testing 1;
2016;Yafeng Lu,Yiling Lou,Shiyang Cheng,Lingming Zhang,Dan Hao,Yangfan Zhou,Lu Zhang 0023;How does regression test prioritization perform in real-world software evolution?;535-546;12;Testing 1;
