2013;Mark Harman,William B. Langdon,Westley Weimer;Genetic programming for Reverse Engineering.;1-10;10;Invited Papers;
2013;Atif M. Memon,Ishan Banerjee,Bao N. Nguyen,Bryan Robbins;The first decade of GUI ripping: Extensions, applications, and broader impacts.;11-20;10;Invited Papers;
2013;Ralf Lämmel;Reverse Engineering in Industry.;21;1;Invited Papers;
2013;Xi Chen,Asia Slowinska,Herbert Bos;Who allocated my memory? Detecting custom memory allocators in C binaries.;22-31;10;Invited Papers;
2013;István Haller,Asia Slowinska,Herbert Bos;MemPick: High-level data structure detection in C/C++ binaries.;32-41;10;Invited Papers;
2013;Brendan Cleary,Patrick Gorman,Eric Verbeek,Margaret-Anne D. Storey,Martin Salois,Frédéric Painchaud;Reconstructing program memory state from multi-gigabyte instruction traces to support interactive analysis.;42-51;10;Invited Papers;
2013;Matthew Smithson,Khaled Elwazeer,Kapil Anand,Aparna Kotha,Rajeev Barua;Static binary rewriting without supplemental information: Overcoming the tradeoff between coverage and correctness.;52-61;10;Invited Papers;
2013;Shivani Rao,Henry Medeiros,Avinash C. Kak;An incremental update framework for efficient retrieval from software libraries for bug localization.;62-71;10;Bug Management;
2013;Xin Xia,David Lo,Xinyu Wang,Bo Zhou;Accurate developer recommendation for bug resolution.;72-81;10;Bug Management;
2013;Kaiping Liu,Hee Beng Kuan Tan,Hongyu Zhang;Has this bug been reported?;82-91;10;Bug Management;
2013;Ferdian Thung,David Lo,Lingxiao Jiang;Automatic recovery of root causes from bug-fixing changes.;92-101;10;Bug Management;
2013;Zhenchang Xing,Yinxing Xue,Stan Jarzabek;Distilling useful clones by contextual differencing.;102-111;10;Clones;
2013;Debarshi Chatterji,Jeffrey C. Carver,Nicholas A. Kraft,Jan Harder;Effects of cloned code on software maintainability: A replicated developer study.;112-121;10;Clones;
2013;Olga Baysal,Oleksii Kononenko,Reid Holmes,Michael W. Godfrey;The influence of non-technical factors on code review.;122-131;10;Human Studies;
2013;Jing Jiang,Li Zhang,Lei Li;Understanding project dissemination on a social coding site.;132-141;10;Human Studies;
2013;Hongwei Li,Zhenchang Xing,Xin Peng,Wenyun Zhao;What help do developers seek, when and how?;142-151;10;Human Studies;
2013;Zéphyrin Soh,Foutse Khomh,Yann-Gaël Guéhéneuc,Giuliano Antoniol;Towards understanding how developers spend their effort during maintenance activities.;152-161;10;Human Studies;
2013;Ziying Dai,Xiaoguang Mao,Yan Lei,Liqian Chen;Leveraging specifications of subcomponents to mine precise specifications of composite components.;162-171;10;Re-documenting Legacy Code;
2013;Mario Luca Bernardi,Marta Cimitile,Giuseppe Antonio Di Lucca;A model-driven graph-matching approach for design pattern detection.;172-181;10;Re-documenting Legacy Code;
2013;Ferdian Thung,David Lo,Julia L. Lawall;Automated library recommendation.;182-191;10;Recommendation Systems;
2013;Cédric Teyton,Jean-Rémy Falleri,Xavier Blanc;Automatic discovery of function mappings between similar libraries.;192-201;10;Recommendation Systems;
2013;Cédric Teyton,Jean-Rémy Falleri,Floréal Morandat,Xavier Blanc;Find your library experts.;202-211;10;Recommendation Systems;
2013;Hani Abdeen,Houari A. Sahraoui,Osama Shata,Nicolas Anquetil,Stéphane Ducasse;Towards automatically improving package structure while respecting original design decisions.;212-221;10;Refactoring and Re-modularization;
2013;Cristiano Amaral Maffort,Marco Tulio Valente,Mariza Andrade da Silva Bigonha,Nicolas Anquetil,André C. Hora;Heuristics for discovering architectural violations.;222-231;10;Refactoring and Re-modularization;
2013;Vitor Sales,Ricardo Terra,Luis Fernando Miranda,Marco Tulio Valente;Recommending Move Method refactorings using dependency sets.;232-241;10;Refactoring and Re-modularization;
2013;Aiko Fallas Yamashita,Leon Moonen;Do developers care about code smells? An exploratory survey.;242-251;10;Refactoring and Re-modularization;
2013;Fabien Duchene,Sanjay Rawat,Jean-Luc Richier,Roland Groz;LigRE: Reverse-engineering of control and data flow models for black-box XSS detection.;252-261;10;Security and Testing;
2013;Andrea Avancini,Mariano Ceccato;Circe: A grammar-based oracle for testing Cross-site scripting in web applications.;262-271;10;Security and Testing;
2013;Maurizio Leotta,Diego Clerissi,Filippo Ricca,Paolo Tonella;Capture-replay vs. programmable web testing: An empirical assessment during test case evolution.;272-281;10;Security and Testing;
2013;Zachary P. Fry,Westley Weimer;Clustering static analysis defect reports to reduce maintenance costs.;282-291;10;Software Maintenance;
2013;Kelley Duran,Gabbie Burns,Paul Snell;Lehman's laws in agile and non-agile projects.;292-300;9;Software Maintenance;
2013;Neil Walkinshaw,Ramsay Taylor,John Derrick;Inferring Extended Finite State Machine models from software executions.;301-310;10;Software Maintenance;
2013;Fasil Bantelay,Motahareh Bahrami Zanjani,Huzefa H. Kagdi;Comparing and combining evolutionary couplings from interactions and commits.;311-320;10;Software Maintenance;
2013;Mathieu Nayrolles,Naouel Moha,Petko Valtchev;Improving SOA antipatterns detection in Service Based Systems by mining execution traces.;321-330;10;Software Quality;
2013;André C. Hora,Nicolas Anquetil,Stéphane Ducasse,Marco Tulio Valente;Mining system specific rules from change patterns.;331-340;10;Software Quality;
2013;Ajay Bandi,Byron J. Williams,Edward B. Allen;Empirical evidence of code decay: A systematic mapping study.;341-350;10;Software Quality;
2013;Fehmi Jaafar,Yann-Gaël Guéhéneuc,Sylvie Hamel,Foutse Khomh;Mining the relationship between anti-patterns dependencies and fault-proneness.;351-360;10;Software Quality;
2013;Nasir Ali,Fehmi Jaafar,Ahmed E. Hassan;Leveraging historical co-change information for requirements traceability.;361-370;10;Traceability and Feature Location;
2013;Raghavan Komondoor,Indrajit Bhattacharya,Deepak D'Souza,Sachin Kale;Using relationships for matching textual domain models with existing code.;371-380;10;Traceability and Feature Location;
2013;Takashi Ishio,Shinpei Hayashi,Hiroshi Kazato,Tsuyoshi Oshima;On the effectiveness of accuracy of automated feature location technique.;381-390;10;Traceability and Feature Location;
2013;Zéphyrin Soh,Foutse Khomh,Yann-Gaël Guéhéneuc,Giuliano Antoniol,Bram Adams;On the effect of program exploration on maintenance tasks.;391-400;10;Traceability and Feature Location;
2013;João Eduardo Montandon,Hudson Borges,Daniel Felix,Marco Tulio Valente;Documenting APIs with examples: Lessons learned with the APIMiner platform.;401-408;8;Practice Papers I;
2013;Valerio Cosentino,Jordi Cabot,Patrick Albert,Philippe Bauquel,Jacques Perronnet;Extracting business rules from COBOL: A model-based framework.;409-416;8;Practice Papers I;
2013;Lerina Aversano,Marco Molfetta,Maria Tortorella;Evaluating architecture stability of software projects.;417-424;8;Practice Papers I;
2013;Ravi Khadka,Amir Saeidi,Slinger Jansen,Jurriaan Hage,Geer P. Haas;Migrating a large scale legacy application to SOA: Challenges and lessons learned.;425-432;8;Practice Papers I;
2013;Bram Schoenmakers,Niels van den Broek,Istvan Nagy,Bogdan Vasilescu,Alexander Serebrenik;Assessing the complexity of upgrading software modules.;433-440;8;Practice Papers I;
2013;Erik Aeschlimann,Mircea Lungu,Oscar Nierstrasz,Carl F. Worms;Analyzing PL/1 legacy ecosystems: An experience report.;441-448;8;Practice Papers I;
2013;Lukás Durfina,Jakub Kroustek,Petr Zemek;PsybOt malware: A step-by-step decompilation case study.;449-456;8;Practice Papers I;
2013;Tomoya Ishihara,Keisuke Hotta,Yoshiki Higo,Shinji Kusumoto;Reusing reused code.;457-461;5;ERA Track;
2013;Josef Pichler;Specification extraction by symbolic execution.;462-466;5;ERA Track;
2013;Mohammad Masudur Rahman,Shamima Yeasmin,Chanchal K. Roy;An IDE-based context-aware meta search engine.;467-471;5;ERA Track;
2013;Elizabeth P. Antony,Manar H. Alalfi,James R. Cordy;An approach to clone detection in behavioural models.;472-476;5;ERA Track;
2013;Xi Chen,Asia Slowinska,Herbert Bos;MemBrush: A practical tool to detect custom memory allocators in C binaries.;477-478;2;Tool Demonstrations;
2013;István Haller,Asia Slowinska,Herbert Bos;MemPick: A tool for data structure detection.;479-480;2;Tool Demonstrations;
2013;Amir Saeidi,Jurriaan Hage,Ravi Khadka,Slinger Jansen;Gelato: GEneric language tools for model-driven analysis of legacy software systems.;481-482;2;Tool Demonstrations;
2013;Valerio Cosentino,Jordi Cabot,Patrick Albert,Philippe Bauquel,Jacques Perronnet;Extracting business rules from COBOL: A model-based tool.;483-484;2;Tool Demonstrations;
