2016;Mohamed El-Attar,Hezam Akram Abdul-Ghani;Using security robustness analysis for early-stage validation of functional security requirements.;http://dx.doi.org/10.1007/s00766-014-0208-9;1-27;27;Volume 21, Number 1, March 2016;
2016;Jennifer Horkoff,Eric S. K. Yu;Interactive goal model analysis for early requirements engineering.;http://dx.doi.org/10.1007/s00766-014-0209-8;29-61;33;Volume 21, Number 1, March 2016;
2016;Kathrin Figl,Jan Recker;Exploring cognitive style and task-specific preferences for process representations.;http://dx.doi.org/10.1007/s00766-014-0210-2;63-85;23;Volume 21, Number 1, March 2016;
2016;Rachida Djouab,Alain Abran,Ahmed Seffah;An ASPIRE-based method for quality requirements identification from business goals.;http://dx.doi.org/10.1007/s00766-014-0211-1;87-106;20;Volume 21, Number 1, March 2016;
2016;Abraham Nieva de la Hidalga,Alex R. Hardisty,Andrew C. Jones;SCRAM-CK: applying a collaborative requirements engineering process for designing a web based e-science toolkit.;http://dx.doi.org/10.1007/s00766-014-0212-0;107-129;23;Volume 21, Number 1, March 2016;
2016;Jennifer Baldwin,Alvin Teh,Elisa L. A. Baniassad,Dirk Van Rooy,Yvonne Coady;Requirements for tools for comprehending highly specialized assembly language code and how to elicit these requirements.;http://dx.doi.org/10.1007/s00766-014-0214-y;131-159;29;Volume 21, Number 1, March 2016;
2016;Junjie Wang,Qing Wang;Analyzing and predicting software integration bugs using network analysis on requirements dependency network.;http://dx.doi.org/10.1007/s00766-014-0215-x;161-184;24;Volume 21, Number 2, June 2016;
2016;Ahmet Serkan Karatas,Halit Oguztuzun;Attribute-based variability in feature models.;http://dx.doi.org/10.1007/s00766-014-0216-9;185-208;24;Volume 21, Number 2, June 2016;
2016;Shamal Faily,Ivan Flechais;Finding and resolving security misusability with misusability cases.;http://dx.doi.org/10.1007/s00766-014-0217-8;209-223;15;Volume 21, Number 2, June 2016;
2016;Eduardo B. Fernandez,Raul Monge,Keiko Hashizume;Building a security reference architecture for cloud systems.;http://dx.doi.org/10.1007/s00766-014-0218-7;225-249;25;Volume 21, Number 2, June 2016;
2016;Amina Souag,Raul Mazo,Camille Salinesi,Isabelle Comyn-Wattiau;Reusable knowledge in security requirements engineering: a systematic mapping study.;http://dx.doi.org/10.1007/s00766-015-0220-8;251-283;33;Volume 21, Number 2, June 2016;
2016;Jameleddine Hassine,Daniel Amyot;A questionnaire-based survey methodology for systematically validating goal-oriented models.;http://dx.doi.org/10.1007/s00766-015-0221-7;285-308;24;Volume 21, Number 2, June 2016;
2016;Didar Zowghi,Vincenzo Gervasi;Introduction to the special issue of best papers from RE2015 conference.;http://dx.doi.org/10.1007/s00766-016-0255-5;309-310;2;Volume 21, Number 3, September 2016;
2016;Walid Maalej,Zijad Kurtanovic,Hadeer Nabil,Christoph Stanik;On the automatic classification of app reviews.;http://dx.doi.org/10.1007/s00766-016-0251-9;311-331;21;Volume 21, Number 3, September 2016;
2016;Alessio Ferrari,Paola Spoletini,Stefania Gnesi;Ambiguity and tacit knowledge in requirements elicitation interviews.;http://dx.doi.org/10.1007/s00766-016-0249-3;333-355;23;Volume 21, Number 3, September 2016;
2016;Anas Mahmoud,Grant Williams;Detecting, classifying, and tracing non-functional software requirements.;http://dx.doi.org/10.1007/s00766-016-0252-8;357-381;25;Volume 21, Number 3, September 2016;
2016;Garm Lucassen,Fabiano Dalpiaz,Jan Martijn E. M. van der Werf,Sjaak Brinkkemper;Improving agile requirements: the Quality User Story framework and tool.;http://dx.doi.org/10.1007/s00766-016-0250-x;383-403;21;Volume 21, Number 3, September 2016;
2016;Diego Dermeval,Jessyka Vilela,Ig Ibert Bittencourt,Jaelson Castro,Seiji Isotani,Patrick Henrique da Silva Brito,Alan Silva;Applications of ontologies in requirements engineering: a systematic review of the literature.;http://dx.doi.org/10.1007/s00766-015-0222-6;405-437;33;Volume 21, Number 4, November 2016;
2016;Luz-Maria Priego-Roche,Agnes Front-Conte,Dominique Rieu;A framework for virtual organization requirements.;http://dx.doi.org/10.1007/s00766-015-0223-5;439-460;22;Volume 21, Number 4, November 2016;
2016;Isabel Maria del Aguila,Jose del Sagrado;Bayesian networks for enhancement of requirements engineering: a literature review.;http://dx.doi.org/10.1007/s00766-015-0225-3;461-480;20;Volume 21, Number 4, November 2016;
2016;Liliana Pasquale,Paola Spoletini,Mazeiar Salehie,Luca Cavallaro,Bashar Nuseibeh;Automating trade-off analysis of security requirements.;http://dx.doi.org/10.1007/s00766-015-0229-z;481-504;24;Volume 21, Number 4, November 2016;
2016;Hans Heerkens,Leo van der Wegen,Beatrice van der Heijden;Designing and assessing a course on prioritization and importance assessment in strategic non-routine requirements engineering processes.;http://dx.doi.org/10.1007/s00766-015-0230-6;505-520;16;Volume 21, Number 4, November 2016;
2016;Samuel A. Fricker,Kurt Schneider,Farnaz Fotrousi,Christoph Thummler;Workshop videos for requirements communication.;http://dx.doi.org/10.1007/s00766-015-0231-5;521-552;32;Volume 21, Number 4, November 2016;
2016;John L. Dargan,James S. Wasek,Enrique Campos-Nanez;Systems performance prediction using requirements quality attributes classification.;http://dx.doi.org/10.1007/s00766-015-0232-4;553-572;20;Volume 21, Number 4, November 2016;
2015;Nicola Zeni,Nadzeya Kiyavitskaya,Luisa Mich,James R. Cordy,John Mylopoulos;GaiusT: supporting the extraction of rights and obligations for regulatory compliance.;http://dx.doi.org/10.1007/s00766-013-0181-8;1-22;22;Volume 20, Number 1, March 2015;
2015;Leah Goldin,Daniel M. Berry;Reuse of requirements reduced time to market at one industrial shop: a case study.;http://dx.doi.org/10.1007/s00766-013-0182-7;23-44;22;Volume 20, Number 1, March 2015;
2015;Marko Komssi,Marjo Kauppinen,Harri Tohonen,Laura Lehtola,Alan M. Davis;Roadmapping problems in practice: value creation from the perspective of the customers.;http://dx.doi.org/10.1007/s00766-013-0186-3;45-69;25;Volume 20, Number 1, March 2015;
2015;Jelena Zdravkovic,Eric-Oluf Svee,Constantinos Giannoulis;Capturing consumer preferences as requirements for software product lines.;http://dx.doi.org/10.1007/s00766-013-0187-2;71-90;20;Volume 20, Number 1, March 2015;
2015;Mikael Svahnberg,Tony Gorschek,Thi Than Loan Nguyen,Mai Nguyen;Uni-REPM: a framework for requirements engineering process assessment.;http://dx.doi.org/10.1007/s00766-013-0188-1;91-118;28;Volume 20, Number 1, March 2015;
2015;Sofia Ouhbi,Ali Idri,Jose Luis Fernandez Aleman,Ambrosio Toval;Requirements engineering education: a systematic mapping study.;http://dx.doi.org/10.1007/s00766-013-0192-5;119-138;20;Volume 20, Number 2, June 2015;
