2015;Matthew B. Dwyer,David S. Rosenblum;Editorial Journal-First Publication for the Software Engineering Community.;http://doi.acm.org/10.1145/2837717;1:1-1:2;2;Volume 25, Number 1, December 2015;
2015;Will Dietz,Peng Li,John Regehr,Vikram S. Adve;Understanding Integer Overflow in C/C++.;http://doi.acm.org/10.1145/2743019;2:1-2:29;29;Volume 25, Number 1, December 2015;
2015;Sebastian Proksch,Johannes Lerch,Mira Mezini;Intelligent Code Completion with Bayesian Networks.;http://doi.acm.org/10.1145/2744200;3:1-3:31;31;Volume 25, Number 1, December 2015;
2015;Stefano Di Alesio,Lionel C. Briand,Shiva Nejati,Arnaud Gotlieb;Combining Genetic Algorithms and Constraint Programming to Support Stress Testing of Task Deadlines.;http://doi.acm.org/10.1145/2818640;4:1-4:37;37;Volume 25, Number 1, December 2015;
2015;Mariano Ceccato,Alessandro Marchetto,Leonardo Mariani,Cu D. Nguyen,Paolo Tonella;Do Automatically Generated Test Cases Make Debugging Easier? An Experimental Assessment of Debugging Effectiveness and Efficiency.;http://doi.acm.org/10.1145/2768829;5:1-5:38;38;Volume 25, Number 1, December 2015;
2015;Seyedeh Sepideh Emam,James Miller;Test Case Prioritization Using Extended Digraphs.;http://doi.acm.org/10.1145/2789209;6:1-6:41;41;Volume 25, Number 1, December 2015;
2015;Robert Dyer 0001,Hoan Anh Nguyen,Hridesh Rajan,Tien N. Nguyen;Boa: Ultra-Large-Scale Software Repository and Source-Code Mining.;http://doi.acm.org/10.1145/2803171;7:1-7:34;34;Volume 25, Number 1, December 2015;
2015;Phil McMinn,Chris J. Wright,Gregory M. Kapfhammer;The Effectiveness of Test Coverage Criteria for Relational Database Schema Integrity Constraints.;http://doi.acm.org/10.1145/2818639;8:1-8:49;49;Volume 25, Number 1, December 2015;
2015;Karim Ali,Marianna Rapoport,Ondrej Lhoták,Julian Dolby,Frank Tip;Type-Based Call Graph Construction Algorithms for Scala.;http://doi.acm.org/10.1145/2824234;9:1-9:43;43;Volume 25, Number 1, December 2015;
2015;Anas Mahmoud,Gary Bradshaw;Estimating Semantic Relatedness in Source Code.;http://doi.acm.org/10.1145/2824251;10:1-10:35;35;Volume 25, Number 1, December 2015;
2016;David S. Rosenblum;Editorial.;http://doi.acm.org/10.1145/2904898;11:1-11:2;2;Volume 25, Number 2, May 2016;
2016;Saba Alimadadi,Sheldon Sequeira,Ali Mesbah 0001,Karthik Pattabiraman;Understanding JavaScript Event-Based Interactions with Clematis.;http://doi.acm.org/10.1145/2876441;12:1-12:38;38;Volume 25, Number 2, May 2016;
2016;Minghui Zhou,Audris Mockus,Xiujuan Ma,Lu Zhang 0023,Hong Mei;Inflow and Retention in OSS Communities with Commercial Involvement: A Case Study of Three Hybrid Projects.;http://doi.acm.org/10.1145/2876443;13:1-13:29;29;Volume 25, Number 2, May 2016;
2016;Nuno Machado,Daniel Quinta,Brandon Lucia,Luís E. T. Rodrigues;Concurrency Debugging with Differential Schedule Projections.;http://doi.acm.org/10.1145/2885495;14:1-14:37;37;Volume 25, Number 2, May 2016;
2016;Petr Bauch,Vojtech Havel,Jiri Barnat;Control Explicit-Data Symbolic Model Checking.;http://doi.acm.org/10.1145/2888393;15:1-15:48;48;Volume 25, Number 2, May 2016;
2016;Esteban Pavese,Víctor A. Braberman,Sebastián Uchitel;Less is More: Estimating Probabilistic Rewards over Partial System Explorations.;http://doi.acm.org/10.1145/2890494;16:1-16:47;47;Volume 25, Number 2, May 2016;
2016;Robert M. Hierons,Miqing Li,Xiaohui Liu,Sergio Segura,Wei Zheng;SIP: Optimal Product Selection from Feature Models Using Many-Objective Evolutionary Optimization.;http://doi.acm.org/10.1145/2897760;17:1-17:39;39;Volume 25, Number 2, May 2016;
2016;Haipeng Cai,Raúl A. Santelices,Douglas Thain;DiaPro: Unifying Dynamic Impact Analyses for Improved and Variable Cost-Effectiveness.;http://doi.acm.org/10.1145/2894751;18:1-18:50;50;Volume 25, Number 2, May 2016;
2016;Kapil Anand,Khaled Elwazeer,Aparna Kotha,Matthew Smithson,Rajeev Barua,Angelos D. Keromytis;A Stack Memory Abstraction and Symbolic Analysis Framework for Executables.;http://doi.acm.org/10.1145/2897511;19:1-19:38;38;Volume 25, Number 2, May 2016;
2016;Islem Baki,Houari A. Sahraoui;Multi-Step Learning and Adaptive Search for Learning Complex Model Transformations from Examples.;http://doi.acm.org/10.1145/2904904;20:1-20:37;37;Volume 25, Number 3, August 2016;
2016;Fei He,Xiaowei Gao,Miaofei Wang,Bow-Yaw Wang,Lijun Zhang;Learning Weighted Assumptions for Compositional Verification of Markov Decision Processes.;http://doi.acm.org/10.1145/2907943;21:1-21:39;39;Volume 25, Number 3, August 2016;
2016;Jaspreet Bhatia,Travis D. Breaux,Florian Schaub;Mining Privacy Goals from Privacy Policies Using Hybridized Task Recomposition.;http://doi.acm.org/10.1145/2907942;22:1-22:24;24;Volume 25, Number 3, August 2016;
2016;Ali Ouni 0001,Marouane Kessentini,Houari A. Sahraoui,Katsuro Inoue,Kalyanmoy Deb;Multi-Criteria Code Refactoring Using Search-Based Software Engineering: An Industrial Case Study.;http://doi.acm.org/10.1145/2932631;23:1-23:53;53;Volume 25, Number 3, August 2016;
2016;Ivan Candela,Gabriele Bavota,Barbara Russo,Rocco Oliveto;Using Cohesion and Coupling for Software Remodularization: Is It Enough?;http://doi.acm.org/10.1145/2928268;24:1-24:28;28;Volume 25, Number 3, August 2016;
2016;Gregory Gay,Ajitha Rajan,Matt Staats,Michael W. Whalen,Mats Per Erik Heimdahl;The Effect of Program and Model Structure on the Effectiveness of MC/DC Test Adequacy Coverage.;http://doi.acm.org/10.1145/2934672;25:1-25:34;34;Volume 25, Number 3, August 2016;
2016;Ricardo M. Czekster,Paulo Fernandes,Lucelene Lopes,Afonso Sales,Alan R. Santos,Thais Webber;Stochastic Performance Analysis of Global Software Development Teams.;http://doi.acm.org/10.1145/2955093;26:1-26:32;32;Volume 25, Number 3, August 2016;
2016;Chunbai Yang,Shangru Wu,W. K. Chan;Hierarchical Program Paths.;http://doi.acm.org/10.1145/2963094;27:1-27:44;44;Volume 25, Number 3, August 2016;
2014;Filippo Ricca,Giuseppe Scanniello,Marco Torchiano,Gianna Reggio,Egidio Astesiano;Assessing the Effect of Screen Mockups on the Comprehension of Functional Requirements.;http://doi.acm.org/10.1145/2629457;1:1-1:38;38;Volume 24, Number 1, September 2014;
2014;Richard Banach,Huibiao Zhu,Wen Su,Xiaofeng Wu;A Continuous ASM Modelling Approach to Pacemaker Sensing.;http://doi.acm.org/10.1145/2610375;2:1-2:40;40;Volume 24, Number 1, September 2014;
2014;Guowei Yang,Suzette Person,Neha Rungta,Sarfraz Khurshid;Directed Incremental Symbolic Execution.;http://doi.acm.org/10.1145/2629536;3:1-3:42;42;Volume 24, Number 1, September 2014;
2014;Anirudh Santhiar,Omesh Pandita,Aditya Kanade;Mining Unit Tests for Discovery and Migration of Math APIs.;http://doi.acm.org/10.1145/2629506;4:1-4:33;33;Volume 24, Number 1, September 2014;
2014;Robert M. Hierons;Combining Centralised and Distributed Testing.;http://doi.acm.org/10.1145/2661296;5:1-5:29;29;Volume 24, Number 1, September 2014;
2014;Dilan Sahin,Marouane Kessentini,Slim Bechikh,Kalyanmoy Deb;Code-Smell Detection as a Bilevel Problem.;http://doi.acm.org/10.1145/2675067;6:1-6:44;44;Volume 24, Number 1, September 2014;
2014;Kaituo Li,Christoph Reichenbach,Christoph Csallner,Yannis Smaragdakis;Residual Investigation: Predictive and Precise Bug Detection.;http://doi.acm.org/10.1145/2656201;7:1-7:32;32;Volume 24, Number 2, December 2014;
2014;Gordon Fraser,Andrea Arcuri;A Large-Scale Evaluation of Automated Unit Test Generation Using EvoSuite.;http://doi.acm.org/10.1145/2685612;8:1-8:42;42;Volume 24, Number 2, December 2014;
2014;Warda El Kholy,Jamal Bentahar,Mohamed El-Menshawy,Hongyang Qu,Rachida Dssouli;Conditional Commitments: Reasoning and Model Checking.;http://doi.acm.org/10.1145/2685613;9:1-9:49;49;Volume 24, Number 2, December 2014;
2014;Dan Hao,Lingming Zhang,Lu Zhang 0023,Gregg Rothermel,Hong Mei;A Unified Test Case Prioritization Approach.;http://doi.acm.org/10.1145/2685614;10:1-10:31;31;Volume 24, Number 2, December 2014;
2014;Hassan Eldib,Chao Wang 0001,Patrick Schaumont;Formal Verification of Software Countermeasures against Side-Channel Attacks.;http://doi.acm.org/10.1145/2685616;11:1-11:24;24;Volume 24, Number 2, December 2014;
