2016;Tarek M. Ahmed,Cor-Paul Bezemer,Tse-Hsun Chen,Ahmed E. Hassan,Weiyi Shang;Studying the effectiveness of application performance management (APM) tools for detecting performance regressions for web applications: an experience report.;http://doi.acm.org/10.1145/2901739.2901774;1-12;12;What's fast, green, and sounds like a robot?;
2016;Maria Gomez,Romain Rouvoy,Bram Adams,Lionel Seinturier;Mining test repositories for automatic detection of UI performance regressions in Android apps.;http://doi.acm.org/10.1145/2901739.2901747;13-24;12;What's fast, green, and sounds like a robot?;
2016;Qi Luo,Denys Poshyvanyk,Mark Grechanik;Mining performance regression inducing code changes in evolving software.;http://doi.acm.org/10.1145/2901739.2901765;25-36;12;What's fast, green, and sounds like a robot?;
2016;Lingfeng Bao,David Lo,Xin Xia,Xinyu Wang,Cong Tian;How android app developers manage power consumption?: an empirical study by mining power management commits.;http://doi.acm.org/10.1145/2901739.2901748;37-48;12;What's fast, green, and sounds like a robot?;
2016;Shaiful Alam Chowdhury,Abram Hindle;GreenOracle: estimating software energy consumption with energy measurement corpora.;http://doi.acm.org/10.1145/2901739.2901763;49-60;12;What's fast, green, and sounds like a robot?;
2016;Patrick Kreutzer,Georg Dotzler,Matthias Ring,Bjorn M. Eskofier,Michael Philippsen;Automatic clustering of code changes.;http://doi.acm.org/10.1145/2901739.2901749;61-72;12;Plus ça change ...;
2016;Thomas Rolfsnes,Leon Moonen,Stefano Di Alesio,Razieh Behjati,David M. Binkley;Improving change recommendation using aggregated association rules.;http://doi.acm.org/10.1145/2901739.2901756;73-84;12;Plus ça change ...;
2016;Nicolas Dintzner,Arie van Deursen,Martin Pinzger;FEVER: extracting feature-oriented changes from commits.;http://doi.acm.org/10.1145/2901739.2901755;85-96;12;Plus ça change ...;
2016;Fabian Trautsch,Steffen Herbold,Philip Makedonski,Jens Grabowski;Adressing problems with external validity of repository mining studies through a smart data platform.;http://doi.acm.org/10.1145/2901739.2901753;97-108;12;Tools of the trade;
2016;Daniel Rozenberg,Ivan Beschastnikh,Fabian Kosmale,Valerie Poser,Heiko Becker,Marc Palyart,Gail C. Murphy;Comparing repositories visually with repograms.;http://doi.acm.org/10.1145/2901739.2901768;109-120;12;Tools of the trade;
2016;Ahmed E. Hassan;Raising MSR researchers: an experience report on teaching a graduate seminar course in mining software repositories (MSR).;http://doi.acm.org/10.1145/2901739.2901780;121-125;5;Orphans (read:novel!);
2016;Kostadin Damevski,Hui Chen,David C. Shepherd,Lori L. Pollock;Interactive exploration of developer interaction traces using a hidden markov model.;http://doi.acm.org/10.1145/2901739.2901741;126-136;11;Orphans (read:novel!);
2016;Valerio Cosentino,Javier Luis Canovas Izquierdo,Jordi Cabot;Findings from GitHub: methods, datasets and limitations.;http://doi.acm.org/10.1145/2901739.2901776;137-141;5;Orphans (read:novel!);
2016;Jin Guo 0004,Mona Rahimi,Jane Cleland-Huang,Alexander Rasin,Jane Huffman Hayes,Michael Vierhauser;Cold-start software analytics.;http://doi.acm.org/10.1145/2901739.2901740;142-153;12;Orphans (read:novel!);
2016;Suhas Kabinna,Cor-Paul Bezemer,Weiyi Shang,Ahmed E. Hassan;Logging library migrations: a case study for the apache software foundation projects.;http://doi.acm.org/10.1145/2901739.2901769;154-164;11;Orphans (read:novel!);
2016;Tse-Hsun Chen,Weiyi Shang,Jinqiu Yang,Ahmed E. Hassan,Michael W. Godfrey,Mohamed N. Nasser,Parminder Flora;An empirical study on the practice of maintaining object-relational mapping code in Java systems.;http://doi.acm.org/10.1145/2901739.2901758;165-176;12;The devil is in the details (source code mining);
2016;Waqar Ahmad,Christian Kastner,Joshua Sunshine,Jonathan Aldrich;Inter-app communication in Android: developer challenges.;http://doi.acm.org/10.1145/2901739.2901762;177-188;12;The devil is in the details (source code mining);
2016;Tushar Sharma,Marios Fragkoulis,Diomidis Spinellis;Does your configuration code smell?;http://doi.acm.org/10.1145/2901739.2901761;189-200;12;The devil is in the details (source code mining);
2016;Md Tajmilur Rahman,Louis-Philippe Querel,Peter C. Rigby,Bram Adams;Feature toggles: practitioner practices and a case study.;http://doi.acm.org/10.1145/2901739.2901745;201-211;11;The devil is in the details (source code mining);
2016;Demostenes Sena,Roberta Coelho,Uira Kulesza,Rodrigo Bonifacio;Understanding the exception handling strategies of Java libraries: an empirical study.;http://doi.acm.org/10.1145/2901739.2901757;212-222;11;The devil is in the details (source code mining);
2016;Daniel Avery,Khanh Hoa Dam,Bastin Tony Roy Savarimuthu,Aditya K. Ghose;Externalization of software behavior by the mining of norms.;http://doi.acm.org/10.1145/2901739.2901744;223-234;12;Text mining:norms, feelings, youtube, and crashes;
2016;Cassio Castaldi Araujo Blaz,Karin Becker;Sentiment analysis in tickets for IT support.;http://doi.acm.org/10.1145/2901739.2901781;235-246;12;Text mining:norms, feelings, youtube, and crashes;
2016;Mika Mantyla,Bram Adams,Giuseppe Destefanis,Daniel Graziotin,Marco Ortu;Mining valence, arousal, and dominance: possibilities for detecting burnout and productivity?;http://doi.acm.org/10.1145/2901739.2901752;247-258;12;Text mining:norms, feelings, youtube, and crashes;
2016;Parisa Moslehi,Bram Adams,Juergen Rilling;On mining crowd-based speech documentation.;http://doi.acm.org/10.1145/2901739.2901771;259-268;10;Text mining:norms, feelings, youtube, and crashes;
2016;Joshua Charles Campbell,Eddie Antonio Santos,Abram Hindle;The unreasonable effectiveness of traditional information retrieval in crash report deduplication.;http://doi.acm.org/10.1145/2901739.2901766;269-280;12;Text mining:norms, feelings, youtube, and crashes;
2016;C. Albert Thompson,Gail C. Murphy,Marc Palyart,Marko Gasparic;How software developers use work breakdown relationships in issue repositories.;http://doi.acm.org/10.1145/2901739.2901779;281-285;5;I've got issues ... and debt;
2016;Tezcan Dilshener,Michel Wermelinger,Yijun Yu;Locating bugs without looking back.;http://doi.acm.org/10.1145/2901739.2901775;286-290;5;I've got issues ... and debt;
2016;Riivo Kikas,Marlon Dumas,Dietmar Pfahl;Using dynamic and contextual features to predict issue lifetime in GitHub projects.;http://doi.acm.org/10.1145/2901739.2901751;291-302;12;I've got issues ... and debt;
2016;Lucas Layman,Allen P. Nikora,Joshua Meek,Tim Menzies;Topic modeling of NASA space system problem reports: research in practice.;http://doi.acm.org/10.1145/2901739.2901760;303-314;12;I've got issues ... and debt;
2016;Gabriele Bavota,Barbara Russo;A large-scale empirical study on self-admitted technical debt.;http://doi.acm.org/10.1145/2901739.2901742;315-326;12;I've got issues ... and debt;
2016;Stephany Bellomo,Robert L. Nord,Ipek Ozkaya,Mary Popeck;Got technical debt?: surfacing elusive technical debt in issue trackers.;http://doi.acm.org/10.1145/2901739.2901754;327-338;12;I've got issues ... and debt;
2016;Takashi Ishio,Raula Gaikovina Kula,Tetsuya Kanda 0001,Daniel M. German,Katsuro Inoue;Software ingredients: detection of third-party component reuse in Java software release.;http://doi.acm.org/10.1145/2901739.2901773;339-350;12;Yuuuge! mining;
2016;Erik Wittern,Philippe Suter,Shriram Rajagopalan;A look at the dynamics of the JavaScript package ecosystem.;http://doi.acm.org/10.1145/2901739.2901743;351-361;11;Yuuuge! mining;
2016;Hoan Anh Nguyen,Hoan Anh Nguyen,Tien N. Nguyen;A large-scale study on repetitiveness, containment, and composability of routines in open-source projects.;http://doi.acm.org/10.1145/2901739.2901759;362-373;12;Yuuuge! mining;
2016;Daniel Alencar da Costa,Shane McIntosh,Uira Kulesza,Ahmed E. Hassan;The impact of switching to a rapid release cycle on the integration delay of addressed issues: an empirical study of the mozilla firefox project.;http://doi.acm.org/10.1145/2901739.2901764;374-385;12;Process improvement;
2016;Daniel Izquierdo-Cortazar,Lars Kurth,Jesus M. Gonzalez-Barahona,Santiago Duenas,Nelson Sekitoleko;Characterization of the Xen project code review process: an experience report.;http://doi.acm.org/10.1145/2901739.2901778;386-390;5;Process improvement;
2016;Di Yang,Aftab Hussain,Cristina Videira Lopes;From query to usable code: an analysis of stack overflow code snippets.;http://doi.acm.org/10.1145/2901739.2901767;391-402;12;This session's gonna overflow;
2016;Muhammad Ahasanuzzaman,Muhammad Asaduzzaman,Chanchal Kumar Roy,Kevin A. Schneider;Mining duplicate questions in stack overflow.;http://doi.acm.org/10.1145/2901739.2901770;402-412;11;This session's gonna overflow;
2016;Bowen Xu,Zhenchang Xing,Xin Xia,David Lo,Qingye Wang,Shanping Li;Domain-specific cross-language relevant question retrieval.;http://doi.acm.org/10.1145/2901739.2901746;413-424;12;This session's gonna overflow;
2016;Bin Lin 0008,Alexander Serebrenik;Recognizing gender of stack overflow users.;http://doi.acm.org/10.1145/2901739.2901777;425-429;5;This session's gonna overflow;
2016;Stefanie Beyer,Martin Pinzger;Grouping android tag synonyms on stack overflow.;http://doi.acm.org/10.1145/2901739.2901750;430-440;11;This session's gonna overflow;
2016;Alexey Zagalsky,Carlos Gomez Teshima,Daniel M. German,Margaret-Anne D. Storey,German Poo-Caamano;How the R community creates and curates knowledge: a comparative study of stack overflow and mailing lists.;http://doi.acm.org/10.1145/2901739.2901772;441-451;11;This session's gonna overflow;
2016;Megan Squire;Data sets: the circle of life in ruby hosting, 2003-2015.;http://doi.acm.org/10.1145/2901739.2903509;452-459;8;Data showcase;
2016;Xin Yang,Raula Gaikovina Kula,Norihiro Yoshida,Hajimu Iida;Mining the modern code review repositories: a dataset of people, process and product.;http://doi.acm.org/10.1145/2901739.2903504;460-463;4;Data showcase;
2016;Sven Amann,Sarah Nadi,Hoan Anh Nguyen,Tien N. Nguyen,Mira Mezini;MUBench: a benchmark for API-misuse detectors.;http://doi.acm.org/10.1145/2901739.2903506;464-467;4;Data showcase;
2016;Kevin Allix,Tegawende F. Bissyande,Jacques Klein,Yves Le Traon;AndroZoo: collecting millions of Android apps for the research community.;http://doi.acm.org/10.1145/2901739.2903508;468-471;4;Data showcase;
2016;Jiaxin Zhu,Minghui Zhou,Hong Mei;Multi-extract and multi-level dataset of mozilla issue tracking history.;http://doi.acm.org/10.1145/2901739.2903502;472-475;4;Data showcase;
2016;Sebastian Proksch,Sven Amann,Sarah Nadi,Mira Mezini;A dataset of simplified syntax trees for C#.;http://doi.acm.org/10.1145/2901739.2903507;476-479;4;Data showcase;
2016;Marco Ortu,Alessandro Murgia,Giuseppe Destefanis,Parastou Tourani,Roberto Tonelli,Michele Marchesi,Bram Adams;The emotional side of software developers in JIRA.;http://doi.acm.org/10.1145/2901739.2903505;480-483;4;Data showcase;
2016;Mary Beth Kery,Claire Le Goues,Brad A. Myers;Examining programmer practices for locally handling exceptions.;http://doi.acm.org/10.1145/2901739.2903497;484-487;4;Challenge;
2016;Themistoklis G. Diamantopoulos,Klearchos Thomopoulos,Andreas L. Symeonidis;QualBoa: reusability-aware recommendations of source code components.;http://doi.acm.org/10.1145/2901739.2903492;488-491;4;Challenge;
2016;Casimir Desarmeaux,Andrea Pecatikov,Shane McIntosh;The dispersion of build maintenance activity across maven lifecycle phases.;http://doi.acm.org/10.1145/2901739.2903498;492-495;4;Challenge;
2016;Jacob G. Barnett,Charles K. Gathuru,Luke S. Soldano,Shane McIntosh;The relationship between commit message detail and defect proneness in Java projects on GitHub.;http://doi.acm.org/10.1145/2901739.2903496;496-499;4;Challenge;
2016;Suman Nakshatri,Maithri Hegde,Sahithi Thandra;Analysis of exception handling patterns in Java projects: an empirical study.;http://doi.acm.org/10.1145/2901739.2903499;500-503;4;Challenge;
2016;Eddie Antonio Santos,Abram Hindle;Judging a commit by its cover: correlating commit message entropy with build status on travis-CI.;http://doi.acm.org/10.1145/2901739.2903493;504-507;4;Challenge;
2016;Shaiful Alam Chowdhury,Abram Hindle;Characterizing energy-aware software projects: are they different?;http://doi.acm.org/10.1145/2901739.2903494;508-511;4;Challenge;
2016;Mauricio Soto,Ferdian Thung,Chu-Pan Wong,Claire Le Goues,David Lo;A deeper look into bug fixes: patterns, replacements, deletions, and additions.;http://doi.acm.org/10.1145/2901739.2903495;512-515;4;Challenge;
2016;Muhammad Asaduzzaman,Muhammad Ahasanuzzaman,Chanchal Kumar Roy,Kevin A. Schneider;How developers use exception handling in Java?;http://doi.acm.org/10.1145/2901739.2903500;516-519;4;Challenge;
2016;Vinayak Sinha,Alina Lazar,Bonita Sharif;Analyzing developer sentiment in commit logs.;http://doi.acm.org/10.1145/2901739.2903501;520-523;4;Challenge;
2015;Radu Marinescu;Confessions of a Worldly Software Miner.;http://dx.doi.org/10.1109/MSR.2015.80;1;1;Keynote;
2015;Michaela Greiler,Kim Sebastian Herzig,Jacek Czerwonka;Code Ownership and Software Quality: A Replication Study.;http://dx.doi.org/10.1109/MSR.2015.8;2-12;11;Practice Papers (Reports from the Trenches);
2015;Masatomo Hashimoto,Masaaki Terai,Toshiyuki Maeda,Kazuo Minami;Extracting Facts from Performance Tuning History of Scientific Applications for Predicting Effective Optimization Patterns.;http://dx.doi.org/10.1109/MSR.2015.9;13-23;11;Practice Papers (Reports from the Trenches);
2015;Pietro Abate,Roberto Di Cosmo,Louis Gesbert,Fabrice Le Fessant,Ralf Treinen,Stefano Zacchiroli;Mining Component Repositories for Installability Issues.;http://dx.doi.org/10.1109/MSR.2015.10;24-33;10;Practice Papers (Reports from the Trenches);
2015;Baishakhi Ray,Meiyappan Nagappan,Christian Bird,Nachiappan Nagappan,Thomas Zimmermann 0001;The Uniqueness of Changes: Characteristics and Applications.;http://dx.doi.org/10.1109/MSR.2015.11;34-44;11;Everything Changes (Or Stays the Same);
2015;Yujuan Jiang,Bram Adams;Co-evolution of Infrastructure and Source Code - An Empirical Study.;http://dx.doi.org/10.1109/MSR.2015.12;45-55;11;Everything Changes (Or Stays the Same);
2015;Irineu Moura,Gustavo Pinto,Felipe Ebert,Fernando Castor Filho;Mining Energy-Aware Commits.;http://dx.doi.org/10.1109/MSR.2015.13;56-67;12;Everything Changes (Or Stays the Same);
2015;Zhongpeng Lin,Jim Whitehead;Why Power Laws? An Explanation from Fine-Grained Code Changes.;http://dx.doi.org/10.1109/MSR.2015.14;68-75;8;Everything Changes (Or Stays the Same);
2015;Lee Martie,Andre van der Hoek;Sameness: An Experiment in Code Search.;http://dx.doi.org/10.1109/MSR.2015.15;76-87;12;Everything Changes (Or Stays the Same);
2015;Motahareh Bahrami Zanjani,Huzefa H. Kagdi,Christian Bird;Using Developer-Interaction Trails to Triage Change Requests.;http://dx.doi.org/10.1109/MSR.2015.16;88-98;11;Interaction Data and App Mining;
2015;Tarek M. Ahmed,Weiyi Shang,Ahmed E. Hassan;An Empirical Study of the Copy and Paste Behavior during Development.;http://dx.doi.org/10.1109/MSR.2015.17;99-110;12;Interaction Data and App Mining;
2015;Mario Linares Vasquez,Martin White,Carlos Bernal-Cardenas,Kevin Moran,Denys Poshyvanyk;Mining Android App Usages for Generating Actionable GUI-Based Execution Scenarios.;http://dx.doi.org/10.1109/MSR.2015.18;111-122;12;Interaction Data and App Mining;
2015;William Martin,Mark Harman,Yue Jia,Federica Sarro,Yuanyuan Zhang;The App Sampling Problem for App Store Mining.;http://dx.doi.org/10.1109/MSR.2015.19;123-133;11;Interaction Data and App Mining;
2015;Roberta Coelho,Lucas Almeida,Georgios Gousios,Arie van Deursen;Unveiling Exception Handling Bug Hazards in Android Based on GitHub and Google Code Issues.;http://dx.doi.org/10.1109/MSR.2015.20;134-145;12;Interaction Data and App Mining;
